city,vegetable,level_2,date,avg_price,total_volume,total_revenue,price_pct_ch,vol_pct_ch,rolling_vol,rolling_mean,rolling_std,rolling_z,price_anom,vol_drop,vol_rise,supply_risk,demand_spike,price_shock_any
Xi'an,西红柿,58835,2021-01-17,5.5,1332,7326.0,0.09126984126984117,-0.29635499207606975,0.0738885092949257,4.094666666666667,0.45540988232532453,3.085864817332676,True,True,False,True,False,True
Beijing,白菜,1786,2020-11-21,2.47,1459,3603.73,0.11764705882352944,-0.26867167919799495,0.0857670399140956,1.991,0.15526062626746417,3.085135050111398,True,True,False,True,False,True
Chengdu,白菜,9149,2020-01-17,2.89,1320,3814.8,0.08646616541353391,-0.08333333333333337,0.13267481537919057,2.069666666666667,0.265998228323549,3.083980440409228,True,False,False,False,False,True
Nanjing,西红柿,28146,2021-01-16,5.57,1654,9212.78,0.2659090909090909,-0.18842001962708543,0.1315680083380542,4.303333333333333,0.41163537039584364,3.0771570126459116,True,False,False,False,False,True
Shenzhen,菠菜,41859,2019-07-31,1.83,3556,6507.48,-0.268,0.23988842398884236,0.14901481592480215,2.805333333333333,0.3169872545391005,-3.0768850146718605,True,False,True,False,False,True
Shenzhen,白菜,40022,2020-07-20,1.85,1900,3515.0,-0.21276595744680848,0.15712545676004863,0.08265760481254092,2.3063333333333333,0.14833520598066294,-3.0763656565307977,True,False,False,False,False,True
Wuhan,土豆,46709,2020-11-08,2.45,1782,4365.9,0.24365482233502544,0.03664921465968596,0.0938018151811418,1.9386666666666665,0.16637583821040744,3.0733629283759054,True,False,False,False,False,True
Shanghai,西红柿,35413,2019-12-08,4.34,1905,8267.7,0.18904109589041096,-0.2108533554266777,0.13828890794445484,3.2646666666666664,0.350199286449701,3.0706325653458557,True,True,False,True,False,True
Guangzhou,黄瓜,22494,2020-07-28,2.48,2459,6098.32,-0.23926380368098155,0.08135444151275295,0.10813464945548844,3.5616666666666665,0.35240144949928065,-3.0694160543425193,True,False,False,False,False,True
Shanghai,土豆,31276,2020-08-11,1.38,3047,4204.86,-0.23756906077348072,0.774606872451951,0.14725237667854646,2.0616666666666665,0.22213825041818736,-3.0686595639579948,True,False,True,False,False,True
Chengdu,茄子,10927,2021-11-29,4.95,1544,7642.8,0.49096385542168686,-0.2874942316566682,0.18094841843545692,3.5853333333333333,0.4447450515964493,3.068424621630039,True,True,False,True,False,True
Nanjing,黄瓜,30412,2021-03-31,5.71,1099,6275.29,0.2774049217002237,-0.39281767955801106,0.0981205687188044,4.798333333333333,0.29731074343338815,3.066376465709266,True,True,False,True,False,True
Shanghai,青椒,36978,2021-03-21,7.76,1206,9358.56,0.10541310541310556,-0.1653979238754325,0.08305829807147182,6.438999999999999,0.4314158726477181,3.0620106578199353,True,False,False,False,False,True
Shenzhen,菠菜,42622,2021-09-01,1.7,3867,6573.9,-0.1866028708133971,0.1764526924247034,0.12879498052490665,2.421,0.23562609187530487,-3.0599327700158034,True,False,False,False,False,True
Nanjing,土豆,23509,2020-05-08,2.34,1787,4181.58,-0.1552346570397113,0.11827284105131408,0.060541781222848555,3.0080000000000005,0.21870149708582112,-3.0543915286408363,True,False,False,False,False,True
Shanghai,青椒,36495,2019-11-24,4.89,2091,10224.99,0.15058823529411747,-0.08769633507853403,0.10518232459191873,3.6696666666666666,0.39973683872005755,3.0528418077272907,True,False,False,False,False,True
Shanghai,西红柿,35804,2021-01-02,5.12,1599,8186.88,0.11546840958605675,-0.1597477666841829,0.08353954205426534,3.929666666666667,0.39081244583059177,3.0457917756521895,True,False,False,False,False,True
Chengdu,茄子,10244,2020-01-16,5.91,1294,7647.54,0.29321663019693656,-0.3065380493033226,0.12062786486127047,4.292666666666666,0.5310687554248522,3.045431155217323,True,True,False,True,False,True
Shenzhen,青椒,44585,2021-01-15,6.7,1417,9493.9,0.3163064833005895,-0.16793893129770987,0.17642454477436986,5.072333333333333,0.534748947433855,3.0437959241948747,True,False,False,False,False,True
Shanghai,茄子,33023,2019-05-24,3.81,2044,7787.64,-0.21926229508196715,0.27510917030567694,0.09143411975579588,5.0906666666666665,0.4210818032846736,-3.0413726185191337,True,False,True,False,False,True
Xi'an,茄子,56643,2021-01-17,5.55,1354,7514.7,0.08823529411764719,0.008190618019359608,0.14492806008903705,4.109666666666667,0.4742942730745104,3.0367925886953744,True,False,False,False,False,True
Beijing,菠菜,3799,2020-05-26,3.24,1672,5417.28,-0.21359223300970875,0.06361323155216292,0.07952366670815479,4.111000000000001,0.2872383366978634,-3.032325037156084,True,False,False,False,False,True
Nanjing,西红柿,27719,2019-11-16,4.13,1925,7950.25,0.5410447761194028,-0.4282744282744283,0.21108757266443998,3.1286666666666667,0.3304723196018041,3.0300066720863925,True,True,False,True,False,True
Nanjing,西红柿,28484,2021-12-20,5.11,1519,7762.09,0.1280353200883002,0.004629629629629539,0.13788664086292388,3.848666666666667,0.4162868153613303,3.029962244272657,True,False,False,False,False,True
Shanghai,菠菜,34839,2021-05-13,2.9,2232,6472.8,-0.14956011730205288,0.20453318942255794,0.10541674018786915,3.675,0.25591957249537983,-3.0282951493051247,True,False,True,False,False,True
Xi'an,土豆,54449,2021-01-15,2.98,1481,4413.38,0.14615384615384608,-0.20290635091496234,0.07674901927104157,2.365333333333333,0.20304124488989403,3.027299537096469,True,True,False,True,False,True
Nanjing,菠菜,27049,2021-01-15,3.98,1644,6543.12,0.27564102564102555,-0.22708039492242593,0.10733560435342013,2.9783333333333335,0.33100769168406285,3.0261129630266357,True,True,False,True,False,True
Beijing,土豆,1068,2021-12-04,2.8,1596,4468.8,0.14754098360655732,0.005037783375314797,0.1042384652300317,2.243666666666667,0.18385682835657774,3.025905201923545,True,False,False,False,False,True
Chengdu,菠菜,11102,2019-05-23,3.09,2185,6751.65,-0.14166666666666672,0.4151554404145077,0.07522436169141043,3.8786666666666667,0.26090999020448774,-3.02275380888463,True,False,True,False,False,True
Wuhan,土豆,46801,2021-02-08,4.26,1148,4890.48,0.2792792792792791,-0.23822163238221628,0.1365638247039386,3.301333333333333,0.317150386750666,3.0227510566472726,True,True,False,True,False,True
Shanghai,黄瓜,38241,2021-09-04,2.04,3266,6662.64,-0.28919860627177707,0.14838255977496484,0.12930383463460757,2.8463333333333334,0.26689121293189616,-3.021205998037444,True,False,False,False,False,True
Shenzhen,西红柿,43123,2020-01-15,5.59,1318,7367.62,0.22857142857142865,-0.24383247274813535,0.1387738196710772,4.192333333333334,0.4626660621414322,3.020897318894797,True,True,False,True,False,True
Guangzhou,西红柿,19809,2019-03-23,6.23,1423,8865.29,0.2766393442622952,-0.07896440129449833,0.125220136563919,5.14,0.3608514834436034,3.0206332799248536,True,False,False,False,False,True
Beijing,西红柿,4937,2020-07-07,3.25,2302,7481.5,-0.1687979539641944,0.05451213925790199,0.08762478752315576,4.179666666666667,0.3078566990117924,-3.019803270972694,True,False,False,False,False,True
Beijing,青椒,6417,2021-07-26,2.45,4097,10037.65,-0.30594900849858353,0.7851851851851852,0.1363773366163616,4.006333333333333,0.5154675369110724,-3.0192654665696805,True,False,True,False,False,True
Wuhan,青椒,52477,2021-08-23,2.56,3925,10048.0,-0.3816425120772946,1.4348635235732008,0.16907616189057692,3.9693333333333336,0.46756104770742046,-3.014223148492972,True,False,True,False,False,True
Beijing,黄瓜,7139,2020-07-17,2.66,2588,6884.08,-0.3265822784810126,0.6794289422452953,0.1326687254822986,3.7710000000000004,0.36883179981091807,-3.012213156700575,True,False,True,False,False,True
Beijing,茄子,2571,2020-01-15,5.24,1618,8478.32,0.3645833333333335,-0.15816857440166499,0.1466345645538958,4.198666666666666,0.3457698390681279,3.011637267552875,True,False,False,False,False,True
Chengdu,菠菜,11473,2020-05-28,3.18,2143,6814.74,-0.14745308310991956,0.2933011466505733,0.08793061302552285,3.8833333333333333,0.2335975515538567,-3.0108763069427007,True,False,True,False,False,True
Xi'an,土豆,54381,2020-11-08,2.18,1900,4142.0,0.2247191011235956,-0.20067311737484228,0.19437425011625398,1.6326666666666665,0.1818095504743395,3.0104762478392684,True,True,False,True,False,True
Shanghai,白菜,32343,2020-07-13,1.33,3068,4080.44,-0.26519337016574585,0.3515418502202643,0.11631497727923147,1.9143333333333332,0.19411484928424513,-3.010245406201179,True,False,True,False,False,True
Chengdu,青椒,13312,2019-06-10,4.4,1674,7365.6,-0.24398625429553267,0.15289256198347112,0.11528463371266394,5.489000000000001,0.3617996206703865,-3.009953404545224,True,False,False,False,False,True
Chengdu,西红柿,12802,2021-01-16,5.1,1588,8098.8,0.08742004264392311,0.0018927444794951676,0.08507924354543049,4.1306666666666665,0.32206160615774604,3.0097761260575497,True,False,False,False,False,True
Beijing,黄瓜,6956,2020-01-16,5.02,1372,6887.44,0.1487414187643019,0.08544303797468356,0.08278997979065326,3.772,0.4150479822697805,3.006881260270293,True,False,False,False,False,True
Shanghai,菠菜,34310,2019-12-01,3.37,1655,5577.35,0.47161572052401746,-0.39752457226064797,0.2339756094845849,2.398,0.32332752690603506,3.006239553128061,True,True,False,True,False,True
Wuhan,黄瓜,53334,2020-12-27,4.74,1579,7484.46,0.14492753623188426,-0.07062978222483818,0.12343479382082051,3.741333333333333,0.3322621870143155,3.005658500115873,True,False,False,False,False,True
Guangzhou,菠菜,19365,2021-01-03,4.14,1408,5829.12,0.2857142857142856,-0.18800461361014997,0.11119621041581246,3.3190000000000004,0.27318491905666265,3.005290346315609,True,False,False,False,False,True
Chengdu,青椒,14213,2021-11-27,4.68,2030,9500.4,0.18481012658227836,-0.1608102521703183,0.12441273885305158,3.572,0.3688696620572466,3.0037710171676957,True,False,False,False,False,True
Wuhan,茄子,48855,2020-09-23,1.86,4327,8048.22,-0.38,0.6328301886792453,0.19963500237312162,2.97,0.3697342941570843,-3.002155919916935,True,False,True,False,False,True
Nanjing,菠菜,27203,2021-06-18,2.53,2807,7101.71,-0.19169329073482433,0.2799817601459189,0.0916408433215363,3.3100000000000005,0.25999999999998463,-3.00000000000018,True,False,True,False,False,True
